movieId,title,genres,director_name,imdb_score,duration,budget,language,country,content_rating,num_voted_users,plot_keywords
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,Jean-Marie Poiré,7.0,107.0,50000000.0,French,France,R,24438,distant past|future time travel|nobleman|squire|trapped in the past
719,Multiplicity (1996),Comedy,Harold Ramis,6.0,117.0,45000000.0,English,USA,PG-13,24757,clone|cloning|construction|same actor playing two characters simultaneously on screen|year 1996
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,Andrew Fleming,6.2,101.0,15000000.0,English,USA,R,57140,coven|occult|outcast|spell|witch
733,"Rock, The (1996)",Action|Adventure|Thriller,Michael Bay,7.4,136.0,75000000.0,English,USA,R,259492,alcatraz|fbi|general|hostage|rocket
736,Twister (1996),Action|Adventure|Romance|Thriller,Jan de Bont,6.3,113.0,92000000.0,English,USA,PG-13,144053,device|disaster|divorce|storm|tornado
742,Thinner (1996),Horror|Thriller,Tom Holland,5.7,93.0,8500000.0,English,USA,R,19805,death|doctor|gypsy|judge|lawyer
743,Spy Hard (1996),Comedy,Rick Friedberg,5.3,81.0,18000000.0,English,USA,PG-13,29621,1990s|dentist|hit with a door|martial arts|museum
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,Stanley Kubrick,8.5,95.0,1800000.0,English,USA,PG,342585,bomber|doomsday|general|u.s. president|war room
761,"Phantom, The (1996)",Action|Adventure,Simon Wincer,4.9,100.0,45000000.0,English,Australia,PG,27648,ghost|new york city|phantom|skull|superhero
762,Striptease (1996),Comedy|Crime,Andrew Bergman,4.3,117.0,40000000.0,English,USA,R,34896,bouncer|breasts|congressman|private dancer|stripper
778,Trainspotting (1996),Comedy|Crime|Drama,Danny Boyle,8.2,94.0,3500000.0,English,UK,R,469561,drug culture|drugs|filthy toilet|heroin addict|heroin withdrawal
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,Roland Emmerich,6.9,154.0,75000000.0,English,USA,PG-13,430055,alien|area 51|military|spacecraft|spaceship
782,"Fan, The (1996)",Drama|Thriller,Tony Scott,5.8,116.0,55000000.0,English,USA,R,38533,baseball|fan|obsession|salesman|san francisco giants
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,Gary Trousdale,6.9,91.0,100000000.0,English,USA,G,102933,15th century|cathedral|gypsy|paris|victor hugo
784,"Cable Guy, The (1996)",Comedy|Thriller,Ben Stiller,6.0,96.0,47000000.0,English,USA,PG-13,122347,cable guy|foreplay|friend|kissing|television
785,Kingpin (1996),Comedy,Bobby Farrelly,6.9,117.0,27000000.0,English,USA,PG-13,63459,amish|bowling|on the road|rubber hand|tournament
786,Eraser (1996),Action|Drama|Thriller,Chuck Russell,6.1,115.0,100000000.0,English,USA,R,84424,assassination attempt|corporate crime|rogue agent|witness|witness protection program
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,Tom Shadyac,5.6,95.0,54000000.0,English,USA,PG-13,86556,face slap|formula|overweight|professor|teacher
798,Daylight (1996),Action|Adventure|Drama|Thriller,Rob Cohen,5.8,114.0,80000000.0,English,USA,PG-13,53132,collapsing tunnel|explosion|new jersey|tunnel|weimaraner
800,Lone Star (1996),Drama|Mystery|Western,John Sayles,7.6,135.0,5000000.0,English,USA,R,23202,father son relationship|interracial relationship|neo western|sheriff|texas
801,Harriet the Spy (1996),Children|Comedy,Bronwen Hughes,5.9,100.0,13000000.0,English,USA,PG,7984,binoculars|child spy|notebook|secret|spy
802,Phenomenon (1996),Drama|Romance,Jon Turteltaub,6.4,123.0,32000000.0,English,USA,PG,63839,brain tumor|genius|psionic power|telekinesis|terminal illness
803,Walking and Talking (1996),Comedy|Drama|Romance,Nicole Holofcener,6.8,86.0,1000000.0,English,UK,R,2629,briefs|cancer|cat|cult film|friend
804,She's the One (1996),Comedy|Romance,Edward Burns,6.1,96.0,3500000.0,English,USA,R,13949,claim in title|infidelity|irish american|love|sex
805,"Time to Kill, A (1996)",Drama|Thriller,Joel Schumacher,7.4,149.0,40000000.0,English,USA,R,99558,african american|court|law|mississippi|trial
809,Fled (1996),Action|Adventure,Kevin Hooks,5.3,105.0,25000000.0,English,USA,R,7073,disk|floppy disk|mafia|prison|prisoner
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,Steve Barron,5.3,90.0,25000000.0,Italian,UK,G,4086,based on novel|human becoming an animal|slow motion|transformation|young boy
830,"First Wives Club, The (1996)",Comedy,Hugh Wilson,6.2,103.0,26000000.0,English,USA,PG,31817,cult film|female therapist|revenge|revenge motive|therapy session
832,Ransom (1996),Crime|Thriller,Ron Howard,6.6,139.0,80000000.0,English,USA,R,98989,bounty|fbi|millionaire|money|ransom
836,Chain Reaction (1996),Action|Adventure|Thriller,Andrew Davis,5.6,107.0,50000000.0,English,USA,PG-13,40346,cold fusion|die hard scenario|man with glasses|on the run|outrunning explosion
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,John Carpenter,5.7,101.0,50000000.0,English,USA,R,54021,escape|island|los angeles california|machismo|president's daughter
851,Basquiat (1996),Drama,Julian Schnabel,6.9,108.0,3300000.0,English,USA,R,15885,andy warhol|art|artist|friendship|street artist
852,Tin Cup (1996),Comedy|Drama|Romance,Ron Shelton,6.3,135.0,45000000.0,English,USA,R,37911,driving range|golf|golfer|tournament|winnebago
858,"Godfather, The (1972)",Crime|Drama,Francis Ford Coppola,9.2,175.0,6000000.0,English,USA,R,1155770,crime family|mafia|organized crime|patriarch|rise to power
866,Bound (1996),Crime|Drama|Romance|Thriller,Lana Wachowski,7.4,109.0,4500000.0,English,USA,R,41138,gangster|lesbian|mafia|money|neo noir
869,Kansas City (1996),Crime|Drama|Musical|Thriller,Robert Altman,6.3,116.0,19000000.0,English,France,R,3536,1930s|election|female frontal nudity|kansas city|politician
879,"Relic, The (1997)",Horror|Thriller,Peter Hyams,5.7,110.0,40000000.0,English,UK,R,19176,fire|helicopter|museum|police sergeant|relic
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,John Frankenheimer,4.4,99.0,40000000.0,English,USA,PG-13,26051,animal experimentation|chimera|island|jungle|mutant
885,Bogus (1996),Children|Drama|Fantasy,Norman Jewison,5.3,110.0,30000000.0,English,USA,PG,5176,box office flop|circus|imaginary friend|magician|one word title
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,Joe Chappelle,4.9,93.0,5000000.0,English,USA,R,20815,halloween|michael myers|nudity|returning character with different actor|slasher flick
899,Singin' in the Rain (1952),Comedy|Musical|Romance,Stanley Donen,8.3,103.0,2540800.0,English,USA,Approved,150020,actress|chorus girl|fan|friend|love
905,It Happened One Night (1934),Comedy|Romance,Frank Capra,8.2,65.0,325000.0,English,USA,Unrated,64888,bus|detective|love|money|reporter
909,"Apartment, The (1960)",Comedy|Drama|Romance,Billy Wilder,8.3,125.0,3000000.0,English,USA,Approved,109335,apartment|elevator|elevator girl|love|mistress
910,Some Like It Hot (1959),Comedy|Crime,Billy Wilder,8.3,120.0,2883848.0,English,USA,Not Rated,175196,all girl band|band|cross dressing|musician|yacht
912,Casablanca (1942),Drama|Romance,Michael Curtiz,8.6,82.0,950000.0,English,USA,PG,387508,american expatriate|casablanca morocco|gestapo|police|visa
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,George Cukor,7.9,170.0,17000000.0,English,USA,Approved,66959,colonel|flower girl|professor|street|wager
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,Victor Fleming,8.1,102.0,2800000.0,English,USA,Passed,291875,evil witch|tornado|witch|wizard|wizard of oz
920,Gone with the Wind (1939),Drama|Romance|War,Victor Fleming,8.2,226.0,3977000.0,English,USA,G,215340,battle of the sexes|gallantry|honesty|indifference|scandal
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,Stanley Kubrick,8.3,161.0,12000000.0,English,UK,G,427357,ancient astronaut|famous line|message from outer space|monolith|star child
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,Alfred Hitchcock,8.2,130.0,1288000.0,English,USA,Not Rated,87424,death|estate|housekeeper|love|monte carlo
931,Spellbound (1945),Mystery|Romance|Thriller,Alfred Hitchcock,7.6,95.0,1696377.0,English,USA,Unrated,32927,amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder
945,Top Hat (1935),Comedy|Musical|Romance,Mark Sandrich,7.8,81.0,609000.0,English,USA,Approved,13269,dance|dancer|dancing|horse|tap dancing
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,Frank Capra,8.6,118.0,3180000.0,English,USA,PG,275720,angel|bank|guardian angel|second chance|small town life
954,Mr. Smith Goes to Washington (1939),Drama,Frank Capra,8.2,120.0,1500000.0,English,USA,Not Rated,77392,camp|corruption|governor|senate|u.s. senate
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,George A. Romero,8.0,96.0,114000.0,English,USA,Unrated,87978,cemetery|farmhouse|radiation|running out of gas|zombie
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,George A. Romero,8.0,96.0,114000.0,English,USA,Unrated,87978,cemetery|farmhouse|radiation|running out of gas|zombie
971,Cat on a Hot Tin Roof (1958),Drama,Richard Brooks,8.1,108.0,3000000.0,English,USA,Approved,33741,cancer|football|homosexuality|marriage|mississippi
976,"Farewell to Arms, A (1932)",Romance|War,Frank Borzage,6.6,79.0,800000.0,English,USA,Unrated,3519,1910s|ambulance driver|italy|lake|nurse
990,Maximum Risk (1996),Action|Adventure|Thriller,Ringo Lam,5.4,101.0,25000000.0,English,USA,R,15814,fbi|fbi agent|mafia|russian mafia|twin
991,Michael Collins (1996),Drama,Neil Jordan,7.1,133.0,28000000.0,English,UK,R,24145,ireland|irish|irish civil war|irish free state|sinn fein
998,Set It Off (1996),Action|Crime,F. Gary Gray,6.8,123.0,9000000.0,English,USA,R,10139,bank|black comedy|main characters killed off|money|robbery
1003,Extreme Measures (1996),Drama|Thriller,Michael Apted,6.1,118.0,38000000.0,English,USA,R,14066,cartoon on tv|doctor|emergency room|hospital|nudity
1004,"Glimmer Man, The (1996)",Action|Thriller,John Gray,5.3,91.0,45000000.0,English,USA,R,15455,detective|heavy rain|murder|partner|serial killer
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,Richard Fleischer,7.2,127.0,5000000.0,English,USA,Approved,22123,captain|expedition|sea|submarine|whale
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,Richard Fleischer,7.2,127.0,5000000.0,English,USA,Approved,22124,captain|expedition|sea|submarine|whale
1020,Cool Runnings (1993),Comedy,Jon Turteltaub,6.9,98.0,15000000.0,English,USA,PG,69733,bobsled|coach|jamaica|olympic games|olympics
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,Kevin Reynolds,6.9,155.0,48000000.0,English,USA,PG-13,145257,balladeer|crusades|england|king|modern minstrel
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,Robert Stevenson,7.8,139.0,6000000.0,English,USA,Approved,107408,banker|female protagonist|live action and animation|magic|nanny
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,Matthew Bright,6.9,102.0,3000000.0,English,USA,R,22246,freeway|nightmare|police|school|trailer park
1035,"Sound of Music, The (1965)",Musical|Romance,Robert Wise,8.0,174.0,8200000.0,English,USA,G,148172,austria|children|governess|love|orchestral music score
1036,Die Hard (1988),Action|Crime|Thriller,John McTiernan,8.2,131.0,28000000.0,English,USA,R,592582,christmas|christmas eve|christmas party|held at gunpoint|hostage
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,Brett Leonard,5.4,140.0,10000000.0,English,UK,R,27800,intelligence|science runs amok|scientist|supernatural power|virtual reality
1042,That Thing You Do! (1996),Comedy|Drama,Tom Hanks,6.9,149.0,26000000.0,English,USA,PG,50311,band|drummer|jazz|pennsylvania|song
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,Renny Harlin,6.7,121.0,65000000.0,English,USA,R,60508,amnesia|chase|foot chase|strong female character|vomiting
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,Stephen Hopkins,6.8,110.0,55000000.0,English,USA,R,46239,bridge|engineer|hunter|lion|railway
1051,Trees Lounge (1996),Drama,Steve Buscemi,7.2,95.0,1300000.0,English,USA,R,11369,alcoholic drink|bar|drink|drinking|drunk
1054,Get on the Bus (1996),Drama,Spike Lee,6.8,120.0,2400000.0,English,USA,R,4100,actor|bus|march|million man march|religion
1055,Shadow Conspiracy (1997),Thriller,George P. Cosmatos,4.9,103.0,45000000.0,English,USA,R,3803,american president|assassin|conspiracy|president|white house
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,Woody Allen,6.8,101.0,20000000.0,English,USA,R,30083,engagement|grandfather|liberal|maid|song
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,Baz Luhrmann,6.8,120.0,14500000.0,English,USA,PG-13,167750,hawaiian shirt|love|shakespeare adaptation|shakespeare play|star crossed lovers
1060,Swingers (1996),Comedy|Drama,Doug Liman,7.4,96.0,200000.0,English,USA,R,63951,actor|black panties|cult film|friend|upskirt
1061,Sleepers (1996),Thriller,Barry Levinson,7.5,147.0,44000000.0,English,USA,R,154487,boy|guard|kicked in the crotch|prank|sexual abuse
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,Mel Stuart,7.8,89.0,3000000.0,English,USA,G,128334,candy|chocolate|factory|miniaturization|sudden change in size
1077,Sleeper (1973),Comedy|Sci-Fi,Woody Allen,7.3,89.0,2000000.0,English,USA,PG,33335,frozen|future|health food|leader|police
1078,Bananas (1971),Comedy|War,Woody Allen,7.1,82.0,2000000.0,English,USA,GP,27646,fictitious country|latin america|president|rebellion|reference to fidel castro
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,Quentin Tarantino,8.4,99.0,1200000.0,English,USA,R,664719,gang|heist|heist gone wrong|nonlinear timeline|robbery
1090,Platoon (1986),Drama|War,Oliver Stone,8.1,120.0,6000000.0,English,UK,R,291603,1960s|famous score|hero|vietnam|vietnam war
1093,"Doors, The (1991)",Drama,Oliver Stone,7.2,140.0,38000000.0,English,USA,R,68159,death|paris france|rock band|singer|the doors
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,Neil Jordan,7.3,112.0,2300000.0,English,UK,R,41361,androgynous|full frontal male nudity|irish republican army|psychological drama|tragic love
1095,Glengarry Glen Ross (1992),Drama,James Foley,7.8,100.0,12500000.0,English,USA,R,75675,office|pressure|real estate|robbery|sales
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,Steven Spielberg,7.9,120.0,10500000.0,English,USA,PG,281842,bicyclist|boy|doll|star wars reference|voice impersonation
1100,Days of Thunder (1990),Action|Drama|Romance,Tony Scott,5.9,107.0,60000000.0,English,USA,PG-13,60476,driver|hot shot|racing|stock car driver|team
1101,Top Gun (1986),Action|Romance,Tony Scott,6.9,110.0,15000000.0,English,USA,PG,219171,flying|gay subtext|machismo|male objectification|pilot
1104,"Streetcar Named Desire, A (1951)",Drama,Elia Kazan,8.0,125.0,1800000.0,English,USA,PG,78454,brother in law sister in law relationship|expectant father|histrionic personality disorder|middle aged woman|off screen rape
1114,"Funeral, The (1996)",Crime|Drama,Abel Ferrara,6.6,99.0,12500000.0,English,USA,R,6921,1930s|madness|murder|new york city|violence
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,Blake Edwards,7.1,113.0,5000000.0,English,UK,G,19596,clouseau|diamond|panther|pink|pink panther
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,James Cameron,7.6,171.0,69500000.0,English,USA,PG-13,131217,alien|estranged couple|ocean|submarine|underwater
1128,"Fog, The (1980)",Horror,John Carpenter,6.8,89.0,1000000.0,English,USA,R,46492,california|fog|leper|lighthouse|ship
1128,"Fog, The (1980)",Horror,John Carpenter,6.8,89.0,1000000.0,English,USA,R,46493,california|fog|leper|lighthouse|ship
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,John Carpenter,7.2,106.0,6000000.0,English,UK,R,91017,1990s|police|prison|rescue|year 1997
1130,"Howling, The (1980)",Horror|Mystery,Joe Dante,6.6,91.0,1000000.0,English,USA,R,22773,1980s|forest|lycanthrope|shapeshifting|werewolf transformation
1135,Private Benjamin (1980),Comedy,Howard Zieff,6.1,109.0,10000000.0,English,USA,R,18140,camera shot of feet|female stockinged feet|loss of husband|pantyhose|suntan pantyhose
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,Terry Gilliam,8.3,91.0,229575.0,English,UK,PG,382240,camelot|holy grail|king arthur|knight|lancelot
1183,"English Patient, The (1996)",Drama|Romance|War,Anthony Minghella,7.4,162.0,27000000.0,English,USA,R,142067,church|english|flashback|nurse|patient
1186,"Sex, Lies, and Videotape (1989)",Drama,Steven Soderbergh,7.2,100.0,1200000.0,English,USA,R,37785,affair|interview|marriage|sex|videotape
1193,One Flew Over the Cuckoo's Nest (1975),Drama,Milos Forman,8.7,133.0,4400000.0,English,USA,R,680041,1960s|escape|mental institution|nurse|sexuality
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,Irvin Kershner,8.8,127.0,18000000.0,English,USA,PG,837759,duel|famous twist|rebel|rescue|snowy landscape
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,Rob Reiner,8.1,98.0,16000000.0,English,USA,PG,294163,fairy tale|giant|pirate|princess|true love
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,Steven Spielberg,8.5,115.0,18000000.0,English,USA,PG,661017,archeological dig|archeologist|ark of the covenant|egypt|nazi
1199,Brazil (1985),Fantasy|Sci-Fi,Terry Gilliam,8.0,142.0,15000000.0,English,UK,R,152306,black comedy|bureaucracy|dream|terrorist|wrongful arrest
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,James Cameron,8.4,154.0,18500000.0,English,USA,R,488537,alien|human versus alien|monster|rescue mission|space marine
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,Sergio Leone,8.9,142.0,1200000.0,Italian,Italy,Approved,503509,civil war|hitman|outlaw|shootout|spaghetti western
1203,12 Angry Men (1957),Drama,Sidney Lumet,8.9,96.0,350000.0,English,USA,Not Rated,447785,courtroom|dialogue driven|dialogue driven storyline|jury|murder
